1,1,2003,0,0
2,1,2004,0,3665
3,1,2005,0,4240
4,1,2006,0,4302
5,1,2007,0,5008
6,1,2008,0,5376
7,1,2009,0,6394
8,1,2010,0,7913
9,1,2011,0,7949
10,1,2012,0,8617
11,1,2013,0,9208
12,1,2003,1,0
13,1,2004,1,2022
14,1,2005,1,2199
15,1,2006,1,3123
16,1,2007,1,2615
17,1,2008,1,3528
18,1,2009,1,3577
19,1,2010,1,4184
20,1,2011,1,4397
21,1,2012,1,4364
22,1,2013,1,5460
23,2,2003,0,0
24,2,2004,0,3105
25,2,2005,0,2415
26,2,2006,0,3249
27,2,2007,0,2377
28,2,2008,0,2188
29,2,2009,0,3945
30,2,2010,0,2755
31,2,2011,0,2738
32,2,2012,0,2989
33,2,2013,0,2482
34,2,2003,1,0
35,2,2004,1,1634
36,2,2005,1,1240
37,2,2006,1,993
38,2,2007,1,907
39,2,2008,1,1082
40,2,2009,1,1637
41,2,2010,1,1284
42,2,2011,1,1239
43,2,2012,1,1548
44,2,2013,1,1999
45,3,2003,0,0
46,3,2004,0,7862
47,3,2005,0,7731
48,3,2006,0,10386
49,3,2007,0,10050
50,3,2008,0,8125
51,3,2009,0,6872
52,3,2010,0,8065
53,3,2011,0,7436
54,3,2012,0,8126
55,3,2013,0,6447
56,3,2003,1,0
57,3,2004,1,3546
58,3,2005,1,5155
59,3,2006,1,5571
60,3,2007,1,5784
61,3,2008,1,5412
62,3,2009,1,5172
63,3,2010,1,4883
64,3,2011,1,4036
65,3,2012,1,4410
66,3,2013,1,3482
67,4,2003,0,0
68,4,2004,0,6016
69,4,2005,0,6959
70,4,2006,0,8968
71,4,2007,0,11403
72,4,2008,0,9770
73,4,2009,0,8728
74,4,2010,0,10487
75,4,2011,0,10896
76,4,2012,0,10025
77,4,2013,0,12348
78,4,2003,1,0
79,4,2004,1,7113
80,4,2005,1,4952
81,4,2006,1,3758
82,4,2007,1,4944
83,4,2008,1,5117
84,4,2009,1,4735
85,4,2010,1,4826
86,4,2011,1,6425
87,4,2012,1,6121
88,4,2013,1,6353
89,5,2003,0,0
90,5,2004,0,1827
91,5,2005,0,2147
92,5,2006,0,2344
93,5,2007,0,2242
94,5,2008,0,2723
95,5,2009,0,3114
96,5,2010,0,3252
97,5,2011,0,3313
98,5,2012,0,3179
99,5,2013,0,3028
100,5,2003,1,0
101,5,2004,1,1136
102,5,2005,1,1393
103,5,2006,1,1261
104,5,2007,1,1162
105,5,2008,1,1348
106,5,2009,1,1584
107,5,2010,1,2029
108,5,2011,1,1674
109,5,2012,1,1421
110,5,2013,1,1304
111,6,2003,0,0
112,6,2004,0,2504
113,6,2005,0,1682
114,6,2006,0,1990
115,6,2007,0,1879
116,6,2008,0,2239
117,6,2009,0,2298
118,6,2010,0,2396
119,6,2011,0,2190
120,6,2012,0,1908
121,6,2013,0,1742
122,6,2003,1,0
123,6,2004,1,1097
124,6,2005,1,1261
125,6,2006,1,895
126,6,2007,1,1808
127,6,2008,1,1044
128,6,2009,1,1420
129,6,2010,1,1470
130,6,2011,1,617
131,6,2012,1,614
132,6,2013,1,855
133,7,2003,0,0
134,7,2004,0,20762
135,7,2005,0,13557
136,7,2006,0,15298
137,7,2007,0,13021
138,7,2008,0,18667
139,7,2009,0,16498
140,7,2010,0,17424
141,7,2011,0,18432
142,7,2012,0,18158
143,7,2013,0,18668
144,7,2003,1,0
145,7,2004,1,8324
146,7,2005,1,10628
147,7,2006,1,9199
148,7,2007,1,13349
149,7,2008,1,7228
150,7,2009,1,8412
151,7,2010,1,10734
152,7,2011,1,11048
153,7,2012,1,10691
154,7,2013,1,9067
155,8,2003,0,0
156,8,2004,0,1284
157,8,2005,0,1140
158,8,2006,0,1031
159,8,2007,0,1392
160,8,2008,0,1382
161,8,2009,0,1385
162,8,2010,0,1584
163,8,2011,0,602
164,8,2012,0,1319
165,8,2013,0,628
166,8,2003,1,0
167,8,2004,1,634
168,8,2005,1,558
169,8,2006,1,324
170,8,2007,1,442
171,8,2008,1,545
172,8,2009,1,684
173,8,2010,1,967
174,8,2011,1,1044
175,8,2012,1,692
176,8,2013,1,281
177,9,2003,0,0
178,9,2004,0,3343
179,9,2005,0,3660
180,9,2006,0,3194
181,9,2007,0,4027
182,9,2008,0,4036
183,9,2009,0,3945
184,9,2010,0,3539
185,9,2011,0,4347
186,9,2012,0,4894
187,9,2013,0,4904
188,9,2003,1,0
189,9,2004,1,2599
190,9,2005,1,2053
191,9,2006,1,1904
192,9,2007,1,2364
193,9,2008,1,1808
194,9,2009,1,2102
195,9,2010,1,2338
196,9,2011,1,2648
197,9,2012,1,2330
198,9,2013,1,3017
