1,3,2000,0,0
2,3,2001,0,0
3,3,2002,0,1
4,3,2003,0,1
5,3,2004,0,1
6,3,2005,0,2
7,3,2006,0,3
8,3,2007,0,6
9,3,2008,0,12
10,3,2009,0,13
11,3,2010,0,14
12,3,2011,0,16
13,3,2012,0,24
14,3,2013,0,33
15,3,2000,1,0
16,3,2001,1,1
17,3,2002,1,3
18,3,2003,1,4
19,3,2004,1,5
20,3,2005,1,7
21,3,2006,1,9
22,3,2007,1,14
23,3,2008,1,21
24,3,2009,1,26
25,3,2010,1,28
26,3,2011,1,34
27,3,2012,1,42
28,3,2013,1,43
29,4,2000,0,0
30,4,2001,0,0
31,4,2002,0,1
32,4,2003,0,2
33,4,2004,0,5
34,4,2005,0,8
35,4,2006,0,17
36,4,2007,0,36
37,4,2008,0,66
38,4,2009,0,85
39,4,2010,0,110
40,4,2011,0,126
41,4,2012,0,173
42,4,2013,0,184
43,4,2000,1,0
44,4,2001,1,5
45,4,2002,1,5
46,4,2003,1,10
47,4,2004,1,25
48,4,2005,1,46
49,4,2006,1,78
50,4,2007,1,97
51,4,2008,1,128
52,4,2009,1,147
53,4,2010,1,165
54,4,2011,1,193
55,4,2012,1,222
56,4,2013,1,227
57,5,2000,0,0
58,5,2001,0,0
59,5,2002,0,0
60,5,2003,0,0
61,5,2004,0,1
62,5,2005,0,1
63,5,2006,0,4
64,5,2007,0,4
65,5,2008,0,5
66,5,2009,0,8
67,5,2010,0,8
68,5,2011,0,14
69,5,2012,0,19
70,5,2013,0,24
71,5,2000,1,0
72,5,2001,1,0
73,5,2002,1,1
74,5,2003,1,2
75,5,2004,1,2
76,5,2005,1,2
77,5,2006,1,4
78,5,2007,1,6
79,5,2008,1,12
80,5,2009,1,19
81,5,2010,1,24
82,5,2011,1,38
83,5,2012,1,39
84,5,2013,1,46
85,6,2000,0,0
86,6,2001,0,0
87,6,2002,0,0
88,6,2003,0,0
89,6,2004,0,0
90,6,2005,0,0
91,6,2006,0,0
92,6,2007,0,0
93,6,2008,0,0
94,6,2009,0,1
95,6,2010,0,1
96,6,2011,0,5
97,6,2012,0,9
98,6,2013,0,12
99,6,2000,1,0
100,6,2001,1,0
101,6,2002,1,0
102,6,2003,1,0
103,6,2004,1,0
104,6,2005,1,0
105,6,2006,1,1
106,6,2007,1,1
107,6,2008,1,2
108,6,2009,1,3
109,6,2010,1,8
110,6,2011,1,27
111,6,2012,1,35
112,6,2013,1,39
113,7,2000,0,0
114,7,2001,0,4
115,7,2002,0,6
116,7,2003,0,2
117,7,2004,0,4
118,7,2005,0,12
119,7,2006,0,17
120,7,2007,0,53
121,7,2008,0,118
122,7,2009,0,168
123,7,2010,0,215
124,7,2011,0,259
125,7,2012,0,337
126,7,2013,0,361
127,7,2000,1,2
128,7,2001,1,84
129,7,2002,1,165
130,7,2003,1,53
131,7,2004,1,93
132,7,2005,1,105
133,7,2006,1,114
134,7,2007,1,167
135,7,2008,1,225
136,7,2009,1,267
137,7,2010,1,308
138,7,2011,1,340
139,7,2012,1,415
140,7,2013,1,435
141,8,2000,0,0
142,8,2001,0,0
143,8,2002,0,0
144,8,2003,0,0
145,8,2004,0,0
146,8,2005,0,0
147,8,2006,0,0
148,8,2007,0,1
149,8,2008,0,2
150,8,2009,0,4
151,8,2010,0,5
152,8,2011,0,7
153,8,2012,0,15
154,8,2013,0,19
155,8,2000,1,0
156,8,2001,1,0
157,8,2002,1,0
158,8,2003,1,0
159,8,2004,1,0
160,8,2005,1,0
161,8,2006,1,1
162,8,2007,1,3
163,8,2008,1,5
164,8,2009,1,11
165,8,2010,1,15
166,8,2011,1,20
167,8,2012,1,28
168,8,2013,1,30
169,9,2000,0,0
170,9,2001,0,3
171,9,2002,0,7
172,9,2003,0,10
173,9,2004,0,15
174,9,2005,0,22
175,9,2006,0,30
176,9,2007,0,44
177,9,2008,0,66
178,9,2009,0,93
179,9,2010,0,123
180,9,2011,0,161
181,9,2012,0,237
182,9,2013,0,283
183,9,2000,1,2
184,9,2001,1,20
185,9,2002,1,44
186,9,2003,1,57
187,9,2004,1,72
188,9,2005,1,86
189,9,2006,1,102
190,9,2007,1,162
191,9,2008,1,286
192,9,2009,1,465
193,9,2010,1,593
194,9,2011,1,721
195,9,2012,1,774
196,9,2013,1,808
197,1,2000,0,2
198,1,2001,0,5
199,1,2002,0,8
200,1,2003,0,12
201,1,2004,0,24
202,1,2005,0,38
203,1,2006,0,58
204,1,2007,0,70
205,1,2008,0,93
206,1,2009,0,113
207,1,2010,0,139
208,1,2011,0,166
209,1,2012,0,191
210,1,2013,0,215
211,1,2000,1,7
212,1,2001,1,20
213,1,2002,1,37
214,1,2003,1,48
215,1,2004,1,64
216,1,2005,1,71
217,1,2006,1,90
218,1,2007,1,119
219,1,2008,1,156
220,1,2009,1,219
221,1,2010,1,290
222,1,2011,1,366
223,1,2012,1,424
224,1,2013,1,495
225,2,2003,0,10
226,2,2004,0,20
227,2,2005,0,33
228,2,2006,0,43
229,2,2007,0,59
230,2,2008,0,72
231,2,2009,0,104
232,2,2010,0,126
233,2,2011,0,147
234,2,2012,0,173
235,2,2013,0,200
236,2,2003,1,166
237,2,2004,1,180
238,2,2005,1,203
239,2,2006,1,256
240,2,2007,1,310
241,2,2008,1,353
242,2,2009,1,422
243,2,2010,1,455
244,2,2011,1,468
245,2,2012,1,484
246,2,2013,1,486
