1,1,2000,0,29
2,1,2001,0,48
3,1,2002,0,24
4,1,2003,0,28
5,1,2004,0,20
6,1,2005,0,24
7,1,2006,0,23
8,1,2007,0,46
9,1,2008,0,27
10,1,2009,0,23
11,1,2010,0,30
12,1,2011,0,38
13,1,2012,0,23
14,1,2013,0,10
15,1,2000,1,317
16,1,2001,1,334
17,1,2002,1,169
18,1,2003,1,275
19,1,2004,1,232
20,1,2005,1,229
21,1,2006,1,416
22,1,2007,1,455
23,1,2008,1,324
24,1,2009,1,304
25,1,2010,1,287
26,1,2011,1,333
27,1,2012,1,312
28,1,2013,1,190
29,2,2003,0,15
30,2,2004,0,9
31,2,2005,0,4
32,2,2006,0,3
33,2,2007,0,2
34,2,2008,0,9
35,2,2009,0,3
36,2,2010,0,2
37,2,2011,0,1
38,2,2012,0,1
39,2,2013,0,1
40,2,2003,1,165
41,2,2004,1,131
42,2,2005,1,89
43,2,2006,1,112
44,2,2007,1,84
45,2,2008,1,121
46,2,2009,1,60
47,2,2010,1,38
48,2,2011,1,68
49,2,2012,1,37
50,2,2013,1,13
51,3,2000,0,0
52,3,2001,0,0
53,3,2002,0,0
54,3,2003,0,0
55,3,2004,0,0
56,3,2005,0,0
57,3,2006,0,0
58,3,2007,0,0
59,3,2008,0,0
60,3,2009,0,1
61,3,2010,0,0
62,3,2011,0,0
63,3,2012,0,1
64,3,2013,0,0
65,3,2000,1,12
66,3,2001,1,14
67,3,2002,1,10
68,3,2003,1,19
69,3,2004,1,11
70,3,2005,1,3
71,3,2006,1,8
72,3,2007,1,3
73,3,2008,1,10
74,3,2009,1,10
75,3,2010,1,7
76,3,2011,1,8
77,3,2012,1,23
78,3,2013,1,7
79,4,2000,0,1
80,4,2001,0,1
81,4,2002,0,0
82,4,2003,0,3
83,4,2004,0,1
84,4,2005,0,0
85,4,2006,0,0
86,4,2007,0,1
87,4,2008,0,3
88,4,2009,0,0
89,4,2010,0,2
90,4,2011,0,0
91,4,2012,0,1
92,4,2013,0,0
93,4,2000,1,39
94,4,2001,1,33
95,4,2002,1,26
96,4,2003,1,67
97,4,2004,1,48
98,4,2005,1,78
99,4,2006,1,70
100,4,2007,1,74
101,4,2008,1,62
102,4,2009,1,32
103,4,2010,1,52
104,4,2011,1,45
105,4,2012,1,34
106,4,2013,1,35
107,5,2000,0,0
108,5,2001,0,1
109,5,2002,0,0
110,5,2003,0,0
111,5,2004,0,0
112,5,2005,0,2
113,5,2006,0,0
114,5,2007,0,0
115,5,2008,0,0
116,5,2009,0,0
117,5,2010,0,0
118,5,2011,0,1
119,5,2012,0,0
120,5,2013,0,0
121,5,2000,1,30
122,5,2001,1,17
123,5,2002,1,27
124,5,2003,1,34
125,5,2004,1,21
126,5,2005,1,21
127,5,2006,1,31
128,5,2007,1,28
129,5,2008,1,17
130,5,2009,1,37
131,5,2010,1,13
132,5,2011,1,30
133,5,2012,1,12
134,5,2013,1,22
135,6,2000,0,0
136,6,2001,0,0
137,6,2002,0,0
138,6,2003,0,0
139,6,2004,0,0
140,6,2005,0,0
141,6,2006,0,0
142,6,2007,0,0
143,6,2008,0,0
144,6,2009,0,0
145,6,2010,0,1
146,6,2011,0,0
147,6,2012,0,0
148,6,2013,0,0
149,6,2000,1,0
150,6,2001,1,0
151,6,2002,1,1
152,6,2003,1,1
153,6,2004,1,4
154,6,2005,1,6
155,6,2006,1,2
156,6,2007,1,1
157,6,2008,1,5
158,6,2009,1,4
159,6,2010,1,4
160,6,2011,1,13
161,6,2012,1,5
162,6,2013,1,1
163,7,2000,0,6
164,7,2001,0,19
165,7,2002,0,13
166,7,2003,0,1
167,7,2004,0,2
168,7,2005,0,0
169,7,2006,0,1
170,7,2007,0,1
171,7,2008,0,2
172,7,2009,0,1
173,7,2010,0,0
174,7,2011,0,0
175,7,2012,0,0
176,7,2013,0,0
177,7,2000,1,179
178,7,2001,1,208
179,7,2002,1,203
180,7,2003,1,63
181,7,2004,1,44
182,7,2005,1,38
183,7,2006,1,54
184,7,2007,1,43
185,7,2008,1,58
186,7,2009,1,38
187,7,2010,1,18
188,7,2011,1,25
189,7,2012,1,26
190,7,2013,1,27
191,8,2000,0,0
192,8,2001,0,0
193,8,2002,0,0
194,8,2003,0,0
195,8,2004,0,0
196,8,2005,0,0
197,8,2006,0,1
198,8,2007,0,1
199,8,2008,0,0
200,8,2009,0,0
201,8,2010,0,1
202,8,2011,0,1
203,8,2012,0,0
204,8,2013,0,0
205,8,2000,1,17
206,8,2001,1,15
207,8,2002,1,13
208,8,2003,1,5
209,8,2004,1,11
210,8,2005,1,11
211,8,2006,1,14
212,8,2007,1,24
213,8,2008,1,15
214,8,2009,1,10
215,8,2010,1,15
216,8,2011,1,14
217,8,2012,1,24
218,8,2013,1,8
219,9,2000,0,12
220,9,2001,0,11
221,9,2002,0,23
222,9,2003,0,10
223,9,2004,0,12
224,9,2005,0,7
225,9,2006,0,19
226,9,2007,0,33
227,9,2008,0,27
228,9,2009,0,35
229,9,2010,0,11
230,9,2011,0,17
231,9,2012,0,12
232,9,2013,0,2
233,9,2000,1,116
234,9,2001,1,177
235,9,2002,1,316
236,9,2003,1,256
237,9,2004,1,178
238,9,2005,1,154
239,9,2006,1,218
240,9,2007,1,267
241,9,2008,1,330
242,9,2009,1,307
243,9,2010,1,247
244,9,2011,1,255
245,9,2012,1,222
246,9,2013,1,171
